iter	Passed	Remaining
3224	59507	88108
3225	59526	88090
3226	59545	88072
3227	59564	88055
3228	59584	88038
3229	59603	88021
3230	59621	88001
3231	59640	87983
3232	59658	87964
3233	59676	87946
3234	59695	87928
3235	59714	87911
3236	59733	87893
3237	59751	87874
3238	59771	87858
3239	59789	87839
3240	59807	87819
3241	59826	87801
3242	59844	87782
3243	59862	87763
3244	59881	87745
3245	59900	87728
3246	59918	87709
3247	59936	87690
3248	59954	87671
3249	59973	87653
3250	59991	87633
3251	60009	87614
3252	60027	87596
3253	60046	87578
3254	60064	87559
3255	60083	87542
3256	60102	87523
3257	60120	87504
3258	60140	87488
3259	60160	87472
3260	60177	87452
3261	60196	87434
3262	60215	87416
3263	60234	87398
3264	60252	87380
3265	60271	87361
3266	60290	87344
3267	60308	87325
3268	60328	87309
3269	60347	87292
3270	60366	87274
3271	60385	87256
3272	60404	87237
3273	60422	87220
3274	60442	87202
3275	60461	87185
3276	60479	87166
3277	60497	87148
3278	60516	87129
3279	60535	87111
3280	60553	87092
3281	60573	87077
3282	60592	87059
3283	60610	87039
3284	60630	87023
3285	60647	87003
3286	60668	86987
3287	60687	86970
3288	60705	86952
3289	60724	86933
3290	60758	86937
3291	60778	86921
3292	60798	86905
3293	60818	86888
3294	60838	86872
3295	60860	86859
3296	60879	86841
3297	60898	86824
3298	60916	86805
3299	60936	86787
3300	60956	86772
3301	60973	86751
3302	60991	86732
3303	61011	86715
3304	61031	86699
3305	61050	86682
3306	61068	86663
3307	61086	86644
3308	61105	86625
3309	61124	86607
3310	61144	86591
3311	61161	86572
3312	61179	86552
3313	61198	86535
3314	61217	86517
3315	61235	86498
3316	61255	86482
3317	61274	86464
3318	61293	86446
3319	61311	86427
3320	61331	86410
3321	61350	86393
3322	61370	86376
3323	61390	86360
3324	61408	86340
3325	61426	86322
3326	61445	86303
3327	61463	86284
3328	61502	86295
3329	61526	86285
3330	61551	86275
3331	61573	86262
3332	61594	86247
3333	61614	86230
3334	61636	86217
3335	61654	86198
3336	61673	86180
3337	61692	86162
3338	61711	86144
3339	61729	86125
3340	61748	86107
3341	61767	86089
3342	61785	86071
3343	61803	86051
3344	61823	86035
3345	61841	86016
3346	61859	85997
3347	61878	85978
3348	61895	85959
3349	61914	85940
3350	61932	85921
3351	61950	85902
3352	61968	85884
3353	61986	85864
3354	62005	85846
3355	62024	85828
3356	62042	85809
3357	62060	85790
3358	62078	85771
3359	62096	85751
3360	62114	85733
3361	62132	85714
3362	62150	85695
3363	62168	85676
3364	62186	85656
3365	62203	85636
3366	62230	85629
3367	62252	85615
3368	62271	85597
3369	62292	85583
3370	62312	85566
3371	62332	85549
3372	62352	85533
3373	62370	85515
3374	62389	85497
3375	62407	85478
3376	62426	85460
3377	62446	85443
3378	62465	85425
3379	62484	85407
3380	62501	85387
3381	62519	85367
3382	62537	85348
3383	62556	85331
3384	62575	85312
3385	62593	85293
3386	62610	85274
3387	62629	85255
3388	62647	85237
3389	62665	85217
3390	62683	85198
3391	62701	85179
3392	62719	85160
3393	62737	85141
3394	62756	85122
3395	62775	85105
3396	62792	85085
3397	62810	85065
3398	62829	85048
3399	62847	85029
3400	62865	85009
3401	62884	84992
3402	62903	84974
3403	62922	84956
3404	62940	84936
3405	62958	84918
3406	62976	84898
3407	62994	84879
3408	63012	84861
3409	63032	84843
3410	63050	84825
3411	63068	84806
3412	63086	84786
3413	63104	84767
3414	63121	84747
3415	63140	84728
3416	63159	84712
3417	63177	84692
3418	63195	84673
3419	63212	84653
3420	63231	84635
3421	63250	84617
3422	63269	84599
3423	63289	84582
3424	63306	84562
3425	63323	84542
3426	63342	84523
3427	63360	84505
3428	63379	84487
3429	63399	84470
3430	63417	84452
3431	63436	84433
3432	63454	84415
3433	63473	84396
3434	63493	84380
3435	63510	84360
3436	63528	84341
3437	63546	84322
3438	63565	84303
3439	63583	84285
3440	63602	84267
3441	63621	84249
3442	63638	84229
3443	63655	84208
3444	63674	84190
3445	63692	84172
3446	63711	84153
3447	63729	84134
3448	63748	84116
3449	63766	84097
3450	63783	84077
3451	63801	84058
3452	63820	84040
3453	63840	84023
3454	63859	84005
3455	63877	83987
3456	63895	83968
3457	63912	83948
3458	63931	83929
3459	63949	83910
3460	63967	83891
3461	63985	83872
3462	64003	83853
3463	64021	83833
3464	64039	83815
3465	64058	83796
3466	64075	83777
3467	64093	83758
3468	64113	83741
3469	64132	83723
3470	64150	83703
3471	64169	83686
3472	64187	83667
3473	64206	83650
3474	64224	83629
3475	64241	83609
3476	64259	83591
3477	64277	83571
3478	64295	83552
3479	64313	83534
3480	64332	83515
3481	64351	83497
3482	64369	83478
3483	64387	83460
3484	64405	83440
3485	64424	83422
3486	64442	83404
3487	64461	83385
3488	64480	83367
3489	64498	83348
3490	64516	83329
3491	64534	83311
3492	64553	83292
3493	64571	83273
3494	64589	83254
3495	64606	83234
3496	64624	83215
3497	64643	83197
3498	64662	83179
3499	64680	83160
3500	64698	83141
3501	64716	83122
3502	64734	83102
3503	64751	83083
3504	64770	83064
3505	64788	83045
3506	64806	83027
3507	64825	83009
3508	64843	82989
3509	64860	82970
3510	64878	82950
3511	64896	82931
3512	64916	82915
3513	64935	82896
3514	64952	82877
3515	64971	82859
3516	64989	82840
3517	65007	82820
3518	65025	82801
3519	65043	82783
3520	65061	82764
3521	65079	82744
3522	65097	82724
3523	65114	82705
3524	65132	82686
3525	65151	82667
3526	65170	82650
3527	65187	82630
3528	65205	82610
3529	65223	82592
3530	65242	82573
3531	65261	82555
3532	65279	82537
3533	65298	82518
3534	65315	82499
3535	65333	82479
3536	65350	82459
3537	65367	82439
3538	65385	82420
3539	65403	82400
3540	65420	82381
3541	65439	82362
3542	65457	82343
3543	65474	82323
3544	65492	82303
3545	65511	82286
3546	65528	82266
3547	65547	82249
3548	65566	82231
3549	65584	82211
3550	65603	82194
3551	65622	82175
3552	65640	82157
3553	65658	82138
3554	65677	82119
3555	65694	82099
3556	65712	82081
3557	65731	82062
3558	65749	82043
3559	65768	82025
3560	65787	82007
3561	65805	81988
3562	65823	81970
3563	65842	81951
3564	65860	81932
3565	65878	81914
3566	65897	81896
3567	65914	81876
3568	65932	81857
3569	65951	81838
3570	65970	81820
3571	65987	81800
3572	66005	81781
3573	66024	81763
3574	66042	81744
3575	66061	81726
3576	66079	81707
3577	66097	81688
3578	66116	81671
3579	66134	81651
3580	66152	81632
3581	66170	81613
3582	66188	81594
3583	66206	81575
3584	66223	81555
3585	66241	81535
3586	66259	81516
3587	66276	81496
3588	66294	81477
3589	66312	81459
3590	66331	81441
3591	66349	81422
3592	66366	81401
3593	66384	81382
3594	66403	81365
3595	66422	81347
3596	66439	81327
3597	66457	81308
3598	66477	81290
3599	66496	81273
3600	66513	81253
3601	66533	81236
3602	66552	81218
3603	66570	81199
3604	66587	81179
3605	66605	81160
3606	66624	81142
3607	66644	81125
3608	66664	81109
3609	66681	81089
3610	66699	81070
3611	66719	81052
3612	66738	81035
3613	66757	81017
3614	66777	81001
3615	66795	80981
3616	66812	80961
3617	66830	80943
3618	66849	80925
3619	66868	80907
3620	66887	80889
3621	66905	80870
3622	66924	80852
3623	66942	80833
3624	66961	80815
3625	66981	80799
3626	66999	80780
3627	67019	80763
3628	67037	80743
3629	67055	80725
3630	67074	80707
3631	67094	80690
3632	67114	80673
3633	67132	80654
3634	67151	80637
3635	67171	80620
3636	67190	80602
3637	67209	80584
3638	67227	80566
3639	67246	80547
3640	67264	80529
3641	67283	80511
3642	67303	80495
3643	67322	80476
3644	67338	80455
3645	67358	80438
3646	67377	80420
3647	67396	80402
3648	67416	80386
3649	67435	80368
3650	67454	80350
3651	67472	80330
3652	67490	80312
3653	67511	80296
3654	67531	80279
3655	67549	80261
3656	67569	80244
3657	67587	80226
3658	67605	80206
3659	67624	80188
3660	67642	80169
3661	67661	80151
3662	67679	80133
3663	67698	80115
3664	67717	80097
3665	67735	80078
3666	67753	80059
3667	67772	80041
3668	67791	80023
3669	67812	80007
3670	67831	79990
3671	67849	79970
3672	67868	79953
3673	67887	79935
3674	67908	79919
3675	67926	79900
3676	67945	79882
3677	67963	79864
3678	67983	79846
3679	68001	79828
3680	68018	79807
3681	68037	79789
3682	68054	79769
3683	68073	79751
3684	68092	79733
3685	68110	79714
3686	68129	79696
3687	68146	79677
3688	68165	79658
3689	68183	79640
3690	68203	79623
3691	68221	79603
3692	68242	79588
3693	68260	79569
3694	68278	79550
3695	68298	79533
3696	68315	79513
3697	68334	79495
3698	68352	79476
3699	68371	79458
3700	68390	79440
3701	68410	79424
3702	68430	79407
3703	68450	79390
3704	68469	79372
3705	68489	79356
3706	68508	79338
3707	68526	79319
3708	68544	79300
3709	68562	79281
3710	68581	79262
3711	68601	79246
3712	68620	79228
3713	68639	79210
3714	68656	79190
3715	68674	79172
3716	68694	79154
3717	68713	79137
3718	68733	79119
3719	68753	79103
3720	68774	79087
3721	68792	79068
3722	68812	79051
3723	68832	79035
3724	68850	79016
3725	68868	78997
3726	68887	78979
3727	68907	78962
3728	68925	78943
3729	68945	78926
3730	68963	78907
3731	68981	78889
3732	69000	78871
3733	69021	78854
3734	69038	78835
3735	69056	78816
3736	69075	78798
3737	69094	78780
3738	69112	78761
3739	69130	78742
3740	69149	78723
3741	69167	78705
3742	69185	78686
3743	69203	78667
3744	69224	78651
3745	69244	78634
3746	69261	78614
3747	69278	78594
3748	69296	78575
3749	69316	78558
3750	69336	78541
3751	69356	78524
3752	69373	78505
3753	69392	78487
3754	69411	78468
3755	69430	78451
3756	69449	78433
3757	69467	78414
3758	69486	78396
3759	69504	78377
3760	69524	78360
3761	69543	78342
3762	69561	78324
3763	69580	78305
3764	69598	78287
3765	69616	78268
3766	69636	78251
3767	69655	78232
3768	69674	78215
3769	69694	78197
3770	69711	78177
3771	69729	78159
3772	69748	78141
3773	69766	78122
3774	69784	78102
3775	69803	78085
3776	69822	78067
3777	69841	78049
3778	69860	78031
3779	69879	78013
3780	69897	77994
3781	69915	77975
3782	69935	77958
3783	69955	77942
3784	69975	77924
3785	69993	77906
3786	70011	77886
3787	70031	77870
3788	70052	77854
3789	70071	77836
3790	70088	77816
3791	70106	77797
3792	70125	77779
3793	70144	77761
3794	70163	77743
3795	70182	77726
3796	70200	77706
3797	70217	77687
3798	70236	77668
3799	70254	77649
3800	70274	77633
3801	70294	77615
3802	70312	77596
3803	70330	77578
3804	70350	77560
3805	70370	77544
3806	70388	77525
3807	70406	77506
3808	70425	77487
3809	70443	77469
3810	70461	77450
3811	70481	77433
3812	70500	77415
3813	70518	77396
3814	70535	77376
3815	70554	77358
3816	70573	77340
3817	70592	77323
3818	70611	77304
3819	70629	77286
3820	70648	77267
3821	70668	77250
3822	70687	77233
3823	70706	77215
3824	70725	77196
3825	70745	77179
3826	70763	77161
3827	70783	77143
3828	70802	77126
3829	70821	77108
3830	70839	77089
3831	70858	77072
3832	70879	77055
3833	70898	77038
3834	70917	77019
3835	70935	77000
3836	70956	76984
3837	70974	76966
3838	70993	76948
3839	71010	76928
3840	71028	76909
3841	71047	76891
3842	71065	76872
3843	71084	76854
3844	71104	76837
3845	71123	76819
3846	71141	76799
3847	71159	76781
3848	71179	76764
3849	71198	76746
3850	71216	76727
3851	71233	76707
3852	71251	76688
3853	71271	76671
3854	71290	76653
3855	71309	76635
3856	71327	76616
3857	71345	76597
3858	71363	76578
3859	71381	76559
3860	71400	76541
3861	71418	76522
3862	71438	76505
3863	71455	76485
3864	71474	76467
3865	71492	76448
3866	71511	76431
3867	71529	76411
3868	71548	76393
3869	71566	76374
3870	71585	76356
3871	71603	76337
3872	71621	76319
3873	71640	76300
3874	71659	76282
3875	71678	76264
3876	71695	76245
3877	71714	76226
3878	71734	76209
3879	71753	76191
3880	71771	76172
3881	71788	76153
3882	71806	76133
3883	71823	76114
3884	71842	76095
3885	71862	76078
3886	71880	76059
3887	71898	76041
3888	71916	76022
3889	71934	76002
3890	71952	75984
3891	71971	75965
3892	71990	75948
3893	72008	75928
3894	72026	75909
3895	72045	75891
3896	72063	75873
3897	72082	75855
3898	72102	75837
3899	72121	75820
3900	72139	75800
3901	72157	75781
3902	72175	75762
3903	72194	75744
3904	72212	75726
3905	72231	75707
3906	72249	75689
3907	72267	75670
3908	72286	75652
3909	72305	75634
3910	72324	75616
3911	72343	75598
3912	72361	75579
3913	72379	75560
3914	72398	75542
3915	72418	75525
3916	72437	75507
3917	72455	75488
3918	72472	75468
3919	72490	75449
3920	72509	75430
3921	72527	75412
3922	72546	75394
3923	72565	75376
3924	72584	75358
3925	72601	75338
3926	72619	75319
3927	72639	75302
3928	72658	75284
3929	72676	75265
3930	72695	75247
3931	72712	75227
3932	72730	75208
3933	72748	75189
3934	72767	75171
3935	72787	75154
3936	72805	75135
3937	72823	75116
3938	72841	75097
3939	72860	75079
3940	72880	75062
3941	72898	75044
3942	72917	75025
3943	72935	75006
3944	72953	74987
3945	72973	74970
3946	72993	74953
3947	73011	74935
3948	73030	74916
3949	73048	74897
3950	73068	74880
3951	73087	74862
3952	73106	74845
3953	73125	74827
3954	73143	74808
3955	73163	74790
3956	73181	74771
3957	73199	74752
3958	73217	74734
3959	73236	74716
3960	73254	74696
3961	73273	74679
3962	73292	74660
3963	73313	74645
3964	73332	74627
3965	73351	74609
3966	73370	74591
3967	73390	74573
3968	73408	74555
3969	73426	74536
3970	73443	74516
3971	73462	74498
3972	73481	74480
3973	73500	74462
3974	73520	74445
3975	73539	74426
3976	73556	74407
3977	73575	74389
3978	73594	74371
3979	73613	74353
3980	73632	74335
3981	73651	74317
3982	73670	74299
3983	73689	74281
3984	73708	74262
3985	73727	74245
3986	73744	74225
3987	73764	74207
3988	73782	74189
3989	73800	74170
3990	73817	74150
3991	73837	74133
3992	73856	74115
3993	73874	74096
3994	73892	74077
3995	73909	74057
3996	73927	74038
3997	73946	74020
3998	73963	74000
3999	73981	73981
4000	73999	73962
4001	74017	73943
4002	74034	73923
4003	74051	73903
4004	74068	73883
4005	74086	73864
4006	74105	73846
4007	74124	73828
4008	74142	73809
4009	74160	73790
4010	74180	73773
4011	74198	73755
4012	74217	73736
4013	74235	73718
4014	74253	73698
4015	74270	73679
4016	74288	73659
4017	74307	73641
4018	74326	73623
4019	74343	73604
4020	74361	73585
4021	74379	73565
4022	74396	73545
4023	74414	73527
4024	74433	73508
4025	74451	73489
4026	74470	73472
4027	74490	73454
4028	74507	73435
4029	74525	73416
4030	74543	73396
4031	74561	73377
4032	74580	73360
4033	74601	73343
4034	74619	73325
4035	74637	73305
4036	74655	73286
4037	74674	73268
4038	74692	73250
4039	74710	73231
4040	74728	73211
4041	74746	73192
4042	74764	73174
4043	74782	73155
4044	74801	73136
4045	74820	73119
4046	74837	73099
4047	74855	73080
4048	74873	73061
4049	74891	73041
4050	74909	73022
4051	74927	73004
4052	74945	72985
4053	74963	72966
4054	74981	72947
4055	75000	72929
4056	75017	72909
4057	75036	72891
4058	75054	72872
4059	75072	72853
4060	75091	72835
4061	75109	72816
4062	75126	72796
4063	75144	72777
4064	75163	72759
4065	75181	72740
4066	75199	72721
4067	75218	72703
4068	75238	72686
4069	75257	72668
4070	75274	72649
4071	75292	72630
4072	75310	72611
4073	75329	72593
4074	75348	72574
4075	75364	72554
4076	75381	72534
4077	75400	72515
4078	75419	72497
4079	75437	72479
4080	75456	72461
4081	75475	72443
4082	75494	72425
4083	75511	72405
4084	75530	72387
4085	75549	72368
4086	75566	72349
4087	75585	72331
4088	75602	72311
4089	75620	72292
4090	75638	72273
4091	75657	72255
4092	75675	72236
4093	75693	72217
4094	75713	72200
4095	75732	72182
4096	75763	72176
4097	75781	72156
4098	75799	72137
4099	75817	72119
4100	75835	72100
4101	75853	72080
4102	75870	72060
4103	75889	72042
4104	75907	72024
4105	75925	72005
4106	75944	71987
4107	75963	71969
4108	75982	71950
4109	76000	71932
4110	76018	71913
4111	76036	71894
4112	76053	71874
4113	76071	71855
4114	76089	71836
4115	76106	71817
4116	76124	71797
4117	76143	71779
4118	76162	71761
4119	76180	71742
4120	76198	71724
4121	76216	71704
4122	76234	71686
4123	76254	71668
4124	76271	71649
4125	76289	71630
4126	76307	71610
4127	76325	71592
4128	76343	71573
4129	76360	71553
4130	76377	71533
4131	76396	71514
4132	76414	71496
4133	76433	71478
4134	76451	71459
4135	76471	71442
4136	76490	71424
4137	76508	71405
4138	76527	71387
4139	76547	71370
4140	76567	71352
4141	76584	71333
4142	76602	71314
4143	76620	71295
4144	76639	71277
4145	76657	71258
4146	76676	71240
4147	76693	71220
4148	76711	71201
4149	76728	71182
4150	76746	71163
4151	76764	71144
4152	76782	71125
4153	76800	71106
4154	76819	71087
4155	76837	71069
4156	76855	71050
4157	76874	71032
4158	76893	71013
4159	76910	70994
4160	76928	70975
4161	76946	70956
4162	76965	70938
4163	76983	70919
4164	77002	70901
4165	77020	70882
4166	77039	70864
4167	77057	70845
4168	77076	70827
4169	77096	70810
4170	77113	70790
4171	77131	70771
4172	77150	70754
4173	77169	70735
4174	77187	70716
4175	77206	70699
4176	77225	70680
4177	77243	70661
4178	77260	70642
4179	77279	70624
4180	77296	70604
4181	77315	70586
4182	77336	70569
4183	77356	70552
4184	77374	70533
4185	77391	70514
4186	77410	70495
4187	77429	70477
4188	77445	70457
4189	77463	70438
4190	77482	70419
4191	77500	70401
4192	77518	70382
4193	77538	70365
4194	77558	70348
4195	77574	70327
4196	77592	70308
4197	77612	70291
4198	77630	70272
4199	77649	70254
4200	77666	70234
4201	77684	70215
4202	77703	70197
4203	77722	70179
4204	77740	70160
4205	77760	70143
4206	77777	70123
4207	77797	70106
4208	77814	70086
4209	77833	70068
4210	77851	70049
4211	77869	70030
4212	77889	70013
4213	77906	69993
4214	77924	69974
4215	77943	69957
4216	77963	69939
4217	77982	69921
4218	78001	69904
4219	78020	69885
4220	78039	69867
4221	78057	69848
4222	78076	69830
4223	78097	69814
4224	78116	69796
4225	78134	69777
4226	78153	69759
4227	78172	69741
4228	78192	69724
4229	78209	69704
4230	78227	69685
4231	78246	69667
4232	78265	69649
4233	78285	69632
4234	78305	69614
4235	78323	69596
4236	78721	69914
4237	78752	69907
4238	78771	69888
4239	78791	69871
4240	78810	69853
4241	78829	69835
4242	79822	70679
4243	79849	70668
4244	79867	70648
4245	79887	70630
4246	79904	70609
4247	79922	70590
4248	79941	70572
4249	79959	70552
4250	79978	70533
4251	79997	70514
4252	80017	70497
4253	80036	70478
4254	80055	70460
4255	80074	70441
4256	80091	70421
4257	80109	70401
4258	80127	70382
4259	80145	70362
4260	80163	70342
4261	80180	70322
4262	80198	70302
4263	80216	70283
4264	80235	70265
4265	80255	70247
4266	80275	70229
4267	80293	70209
4268	80311	70190
4269	80329	70170
4270	80347	70151
4271	80365	70132
4272	80383	70112
4273	80404	70094
4274	80424	70077
4275	80442	70057
4276	80460	70038
4277	80478	70018
4278	80495	69998
4279	80513	69979
4280	80531	69959
4281	80551	69941
4282	80571	69923
4283	80590	69905
4284	80608	69886
4285	80628	69867
4286	80646	69848
4287	80664	69829
4288	80682	69809
4289	80700	69789
4290	80718	69770
4291	80735	69750
4292	80753	69730
4293	80771	69711
4294	80790	69692
4295	80810	69674
4296	80828	69655
4297	80847	69636
4298	80866	69617
4299	80886	69599
4300	80904	69580
4301	80921	69559
4302	80940	69541
4303	80960	69523
4304	80980	69505
4305	80998	69486
4306	81016	69466
4307	81033	69446
4308	81051	69427
4309	81070	69408
4310	81089	69389
4311	81108	69371
4312	81129	69354
4313	81147	69334
4314	81166	69315
4315	81185	69296
4316	81203	69277
4317	81223	69259
4318	81241	69240
4319	81259	69220
4320	81277	69201
4321	81295	69181
4322	81313	69162
4323	81331	69143
4324	81352	69125
4325	81370	69106
4326	81388	69086
4327	81406	69067
4328	81426	69050
4329	81446	69031
4330	81465	69013
4331	81483	68993
4332	81501	68974
4333	81519	68955
4334	81537	68935
4335	81557	68917
4336	81576	68898
4337	81594	68879
4338	81613	68860
4339	81633	68843
4340	81652	68824
4341	81669	68804
4342	81687	68784
4343	81707	68766
4344	81726	68747
4345	81746	68730
4346	81765	68711
4347	81784	68692
4348	81802	68673
4349	81822	68655
4350	81840	68635
4351	81859	68617
4352	81878	68598
4353	81896	68579
4354	81914	68559
4355	81934	68542
4356	81952	68522
4357	81971	68504
4358	81988	68483
4359	82006	68463
4360	82025	68445
4361	82045	68427
4362	82064	68408
4363	82080	68388
4364	82099	68369
4365	82118	68350
4366	82137	68331
4367	82154	68311
4368	82172	68291
4369	82189	68271
4370	82207	68252
4371	82224	68232
4372	82243	68212
4373	82261	68194
4374	82280	68175
4375	82299	68156
4376	82319	68139
4377	82337	68119
4378	82355	68099
4379	82373	68080
4380	82391	68060
4381	82409	68041
4382	82427	68022
4383	82445	68002
4384	82462	67982
4385	82480	67962
4386	82498	67943
4387	82517	67924
4388	82534	67904
4389	82552	67885
4390	82572	67866
4391	82590	67847
4392	82608	67828
4393	82626	67808
4394	82645	67789
4395	82664	67771
4396	82683	67752
4397	82702	67733
4398	82719	67714
4399	82738	67694
4400	82757	67676
4401	82777	67658
4402	82795	67639
4403	82813	67619
4404	82831	67600
4405	82851	67582
4406	82870	67563
4407	82888	67544
4408	82908	67526
4409	82926	67506
4410	82944	67487
4411	82963	67469
4412	82981	67449
4413	82999	67430
4414	83017	67410
4415	83035	67391
4416	83054	67372
4417	83072	67353
4418	83092	67335
4419	83112	67316
4420	83130	67298
4421	83148	67278
4422	83166	67259
4423	83185	67240
4424	83205	67222
4425	83224	67203
4426	83241	67183
4427	83260	67164
4428	83278	67145
4429	83297	67126
4430	83316	67107
4431	83333	67088
4432	83351	67068
4433	83369	67049
4434	83388	67030
4435	83408	67012
4436	83428	66994
4437	83447	66975
4438	83464	66955
4439	83483	66937
4440	83503	66919
4441	83522	66900
4442	83541	66882
4443	83558	66862
4444	83576	66842
4445	83595	66823
4446	83614	66804
4447	83633	66786
4448	83652	66767
4449	83670	66748
4450	83688	66728
4451	83707	66709
4452	83727	66692
4453	83746	66674
4454	83765	66655
4455	83783	66635
4456	83802	66617
4457	83821	66598
4458	83841	66580
4459	83860	66561
4460	83878	66542
4461	83896	66523
4462	83915	66504
4463	83934	66485
4464	83953	66467
4465	83971	66447
4466	83988	66427
4467	84006	66407
4468	84025	66389
4469	84043	66369
4470	84063	66352
4471	84081	66332
4472	84100	66313
4473	84118	66294
4474	84137	66275
4475	84156	66257
4476	84175	66238
4477	84194	66219
4478	84212	66200
4479	84231	66182
4480	84252	66164
4481	84271	66146
4482	84290	66127
4483	84308	66107
4484	84326	66089
4485	84345	66070
4486	84365	66052
4487	84384	66033
4488	84402	66014
4489	84420	65994
4490	84439	65975
4491	84458	65957
4492	84477	65938
4493	84496	65919
4494	84513	65900
4495	84531	65880
4496	84549	65861
4497	84567	65841
4498	84587	65824
4499	84606	65805
4500	84625	65786
4501	84643	65767
4502	84662	65748
4503	84681	65729
4504	84700	65710
4505	84718	65691
4506	84736	65672
4507	84754	65652
4508	84773	65633
4509	84792	65615
4510	84810	65596
4511	84829	65577
4512	84847	65557
4513	84864	65538
4514	84883	65519
4515	84903	65501
4516	84923	65483
4517	84941	65463
4518	84959	65444
4519	84976	65424
4520	84995	65405
4521	85014	65386
4522	85033	65368
4523	85051	65349
4524	85070	65330
4525	85088	65311
4526	85107	65292
4527	85126	65273
4528	85145	65254
4529	85163	65235
4530	85181	65215
4531	85199	65197
4532	85218	65178
4533	85237	65159
4534	85257	65141
4535	85274	65121
4536	85291	65101
4537	85309	65082
4538	85330	65064
4539	85349	65046
4540	85367	65027
4541	85386	65007
4542	85403	64987
4543	85421	64968
4544	85440	64949
4545	85459	64931
4546	85478	64912
4547	85496	64893
4548	85514	64874
4549	85533	64855
4550	85553	64836
4551	85572	64818
4552	85591	64799
4553	85608	64779
4554	85626	64760
4555	85645	64741
4556	85665	64723
4557	85685	64706
4558	85704	64687
4559	85721	64667
4560	85739	64647
4561	85757	64628
4562	85776	64609
4563	85796	64591
4564	85814	64572
4565	85832	64552
4566	85849	64532
4567	85868	64513
4568	85886	64495
4569	85906	64476
4570	85924	64457
4571	85941	64437
4572	85960	64418
4573	85979	64399
4574	85998	64381
4575	86017	64362
4576	86035	64343
4577	86053	64324
4578	86072	64305
4579	86090	64286
4580	86110	64268
4581	86130	64250
4582	86147	64230
4583	86165	64210
4584	86184	64192
4585	86203	64173
4586	86223	64155
4587	86242	64136
4588	86261	64118
4589	86278	64098
4590	86297	64079
4591	86316	64060
4592	86336	64042
4593	86355	64023
4594	86372	64004
4595	86390	63984
4596	86411	63967
4597	86430	63948
4598	86449	63930
4599	86467	63911
4600	86486	63891
4601	86504	63872
4602	86523	63854
4603	86543	63836
4604	86561	63817
4605	86579	63797
4606	86598	63778
4607	86617	63760
4608	86635	63741
4609	86654	63722
4610	86671	63702
4611	86690	63683
4612	86708	63663
4613	86727	63645
4614	86745	63626
4615	86763	63606
4616	86781	63587
4617	86799	63567
4618	86819	63549
4619	86838	63530
4620	86856	63511
4621	86874	63492
4622	86892	63473
4623	86910	63453
4624	86929	63435
4625	86949	63416
4626	86968	63398
4627	86987	63379
4628	87004	63359
4629	87022	63340
4630	87039	63320
4631	87059	63302
4632	87078	63283
4633	87096	63264
4634	87116	63246
4635	87134	63226
4636	87152	63207
4637	87170	63188
4638	87190	63170
4639	87209	63151
4640	87227	63132
4641	87245	63113
4642	87263	63093
4643	87282	63075
4644	87301	63056
4645	87320	63037
4646	87337	63017
4647	87355	62997
4648	87373	62978
4649	87392	62959
4650	87411	62941
4651	87430	62922
4652	87448	62903
4653	87466	62883
4654	87482	62863
4655	87501	62844
4656	87520	62826
4657	87541	62808
4658	87560	62790
4659	87577	62770
4660	87594	62750
4661	87613	62731
4662	87632	62712
4663	87651	62694
4664	87670	62675
4665	87689	62656
4666	87707	62637
4667	87725	62617
4668	87743	62598
4669	87763	62580
4670	87782	62562
4671	87799	62542
4672	87817	62522
4673	87836	62504
4674	87855	62485
4675	87875	62467
4676	87893	62448
4677	87911	62429
4678	87929	62409
4679	87947	62390
4680	87968	62373
4681	87986	62353
4682	88004	62334
4683	88022	62314
4684	88040	62295
4685	88058	62276
4686	88078	62258
4687	88098	62240
4688	88117	62221
4689	88136	62202
4690	88154	62183
4691	88173	62164
4692	88192	62146
4693	88211	62127
4694	88229	62108
4695	88248	62089
4696	88265	62069
4697	88284	62051
4698	88304	62033
4699	88324	62015
4700	88342	61995
4701	88360	61976
4702	88379	61957
4703	88399	61939
4704	88418	61920
4705	88437	61902
4706	88455	61883
4707	88473	61863
4708	88491	61844
4709	88510	61825
4710	88529	61806
4711	88547	61787
4712	88565	61768
4713	88585	61750
4714	88604	61731
4715	88623	61713
4716	88641	61693
4717	88659	61674
4718	88677	61655
4719	88695	61635
4720	88715	61617
4721	88734	61599
4722	88752	61580
4723	88769	61560
4724	88787	61540
4725	88807	61522
4726	88826	61503
4727	88845	61485
4728	88863	61465
4729	88881	61446
4730	88900	61427
4731	88920	61409
4732	88939	61391
4733	88959	61373
4734	88978	61354
4735	88995	61334
4736	89014	61315
4737	89032	61296
4738	89052	61278
4739	89069	61258
4740	89087	61239
4741	89105	61220
4742	89125	61201
4743	89145	61183
4744	89162	61164
4745	89181	61145
4746	89198	61125
4747	89217	61106
4748	89236	61087
4749	89255	61069
4750	89273	61050
4751	89291	61030
4752	89308	61010
4753	89327	60992
4754	89346	60973
4755	89365	60954
4756	89384	60936
4757	89403	60917
4758	89422	60898
4759	89440	60879
4760	89459	60860
4761	89478	60842
4762	89496	60822
4763	89514	60803
4764	89531	60783
4765	89549	60764
4766	89568	60745
4767	89586	60726
4768	89605	60707
4769	89623	60688
4770	89640	60668
4771	89659	60649
4772	89677	60630
4773	89695	60611
4774	89715	60593
4775	89733	60574
4776	89753	60556
4777	89772	60537
