iter	MultiClass
2927	0.5730289072
2928	0.5730172755
2929	0.573003785
2930	0.5729972496
2931	0.5729874166
2932	0.5729805814
2933	0.572967091
2934	0.5729522215
2935	0.5729296775
2936	0.572923262
2937	0.5728981997
2938	0.5728891461
2939	0.5728787735
2940	0.5728758356
2941	0.5728690004
2942	0.5728619254
2943	0.5728520324
2944	0.5728421394
2945	0.5728335055
2946	0.5728321265
2947	0.5728240322
2948	0.5728077837
2949	0.5728037066
2950	0.5727937537
2951	0.5727836808
2952	0.5727796037
2953	0.5727754666
2954	0.5727680918
2955	0.5727612567
2956	0.5727569397
2957	0.5727485457
2958	0.572740991
2959	0.5727371537
2960	0.5727318775
2961	0.5727264813
2962	0.5727246226
2963	0.5727077745
2964	0.5726907466
2965	0.5726673631
2966	0.5726617871
2967	0.5726580697
2968	0.5726521939
2969	0.5726446992
2970	0.5726417613
2971	0.5726326477
2972	0.5726187376
2973	0.57260111
2974	0.5725934355
2975	0.5725871999
2976	0.5725852213
2977	0.5725782062
2978	0.5725699321
2979	0.572561658
2980	0.5725491268
2981	0.572546069
2982	0.5725409126
2983	0.5725353366
2984	0.5725301802
2985	0.5725204671
2986	0.57251633
2987	0.5725133322
2988	0.5725032593
2989	0.5724884498
2990	0.572482514
2991	0.5724721413
2992	0.5724666252
2993	0.5724568521
2994	0.5724505566
2995	0.572448578
2996	0.5724365865
2997	0.5724285522
2998	0.5724168005
2999	0.5724099653
3000	0.5724006719
3001	0.5723904791
3002	0.5723801065
3003	0.5723635582
3004	0.5723514468
3005	0.5723491084
3006	0.5723450313
3007	0.5723386758
3008	0.5723314809
3009	0.5723208684
3010	0.5723083373
3011	0.5723036606
3012	0.5722994036
3013	0.5722949667
3014	0.5722849538
3015	0.5722792579
3016	0.5722735619
3017	0.5722622899
3018	0.5722541956
3019	0.5722388465
3020	0.5722243367
3021	0.5722173816
3022	0.5722128249
3023	0.5722025721
3024	0.5721969961
3025	0.5721913001
3026	0.5721867433
3027	0.5721839853
3028	0.5721754114
3029	0.5721635398
3030	0.5721529273
3031	0.5721480707
3032	0.5721305631
3033	0.5721278051
3034	0.5721223489
3035	0.5721136551
3036	0.5721034023
3037	0.5720900917
3038	0.5720715049
3039	0.5720669481
3040	0.5720608325
3041	0.5720481814
3042	0.5720385282
3043	0.572030434
3044	0.5720262369
3045	0.5720186223
3046	0.5720124467
3047	0.5720012946
3048	0.5719927207
3049	0.5719855857
3050	0.5719765321
3051	0.5719708362
3052	0.5719693972
3053	0.5719616027
3054	0.5719505106
3055	0.5719340822
3056	0.5719237695
3057	0.5719186131
3058	0.571913157
3059	0.5719054824
3060	0.5719038036
3061	0.5718922918
3062	0.5718853966
3063	0.5718738848
3064	0.5718645314
3065	0.5718599746
3066	0.5718506812
3067	0.5718479831
3068	0.5718195632
3069	0.5718150065
3070	0.5718070321
3071	0.5718055332
3072	0.5717949806
3073	0.5717898243
3074	0.571785927
3075	0.5717756143
3076	0.5717692588
3077	0.5717609247
3078	0.5717510917
3079	0.5717368218
3080	0.5717264492
3081	0.5717227917
3082	0.5717151172
3083	0.5717055839
3084	0.5716894553
3085	0.571670209
3086	0.5716615751
3087	0.5716467056
3088	0.5716421488
3089	0.571630637
3090	0.5716213435
3091	0.571615048
3092	0.5716096518
3093	0.5716044355
3094	0.5715950821
3095	0.5715883069
3096	0.5715794932
3097	0.5715730777
3098	0.5715688207
3099	0.5715580883
3100	0.5715503538
3101	0.5715452574
3102	0.5715406407
3103	0.5715306278
3104	0.5715196555
3105	0.5715138996
3106	0.571503467
3107	0.5714988503
3108	0.5714962121
3109	0.5714826018
3110	0.5714718694
3111	0.571469471
3112	0.5714626359
3113	0.5714560406
3114	0.5714479463
3115	0.571441351
3116	0.5714316378
3117	0.5714273808
3118	0.5714169482
3119	0.5714132908
3120	0.5714039974
3121	0.5713981216
3122	0.5713899074
3123	0.5713879288
3124	0.5713807339
3125	0.5713738387
3126	0.571363586
3127	0.5713563311
3128	0.571352314
3129	0.571333847
3130	0.5713219155
3131	0.5713152002
3132	0.5713083651
3133	0.5713021295
3134	0.5712958939
3135	0.5712873799
3136	0.5712821636
3137	0.5712748488
3138	0.5712705918
3139	0.5712670543
3140	0.571254763
3141	0.5712479279
3142	0.5712411527
3143	0.5712324588
3144	0.5712275423
3145	0.5712219662
3146	0.5712171696
3147	0.5712092552
3148	0.5712044586
3149	0.5711980432
3150	0.5711952851
3151	0.5711932466
3152	0.5711795762
3153	0.5711779574
3154	0.5711718417
3155	0.5711688438
3156	0.5711518759
3157	0.5711479786
3158	0.5711419829
3159	0.5711385053
3160	0.5711348479
3161	0.5711255545
3162	0.5711208178
3163	0.5711166208
3164	0.5711075073
3165	0.571099413
3166	0.5710928177
3167	0.5710887405
3168	0.5710799268
3169	0.5710606804
3170	0.571052766
3171	0.571038616
3172	0.5710342391
3173	0.5710250057
3174	0.5710163118
3175	0.5710094767
3176	0.5710039006
3177	0.5709908898
3178	0.5709814765
3179	0.570975061
3180	0.5709626498
3181	0.5709504784
3182	0.5709371678
3183	0.5709329108
3184	0.5709255361
3185	0.5709183412
3186	0.5709061098
3187	0.5708939984
3188	0.5708840454
3189	0.5708779897
3190	0.5708625806
3191	0.5708525078
3192	0.5708492701
3193	0.5708391972
3194	0.5708330815
3195	0.5708255269
3196	0.5708152142
3197	0.5708143748
3198	0.570801244
3199	0.5708007644
3200	0.5707811583
3201	0.5707764216
3202	0.5707687471
3203	0.5707632909
3204	0.5707594536
3205	0.5707542373
3206	0.5707432051
3207	0.5707361301
3208	0.5707328325
3209	0.5707201215
3210	0.5707116675
3211	0.5707050122
3212	0.5706806694
3213	0.5706704766
3214	0.5706660997
3215	0.5706641211
3216	0.5706567463
3217	0.5706507506
3218	0.5706422966
3219	0.5706326434
3220	0.570627547
3221	0.5706183735
3222	0.5706092599
3223	0.5705983477
3224	0.570593611
3225	0.570582279
3226	0.5705726259
3227	0.5705579363
3228	0.5705433666
3229	0.5705321545
3230	0.5705280174
3231	0.5705241202
3232	0.5705179446
3233	0.570511649
3234	0.5704910836
3235	0.570484908
3236	0.5704811306
3237	0.5704722569
3238	0.5704600256
3239	0.5704514516
3240	0.5704482139
3241	0.570441019
3242	0.5704343637
3243	0.5704236313
3244	0.570418475
3245	0.5704143979
3246	0.5703927532
3247	0.5703819608
3248	0.5703758452
3249	0.5703675111
3250	0.5703632541
3251	0.5703537208
3252	0.5703512026
3253	0.5703458664
3254	0.5703423888
3255	0.5703396908
3256	0.5703309969
3257	0.5703236221
3258	0.570304076
3259	0.5702995791
3260	0.5702908253
3261	0.5702795533
3262	0.5702693006
3263	0.5702597074
3264	0.570253232
3265	0.5702465167
3266	0.5702411205
3267	0.5702348849
3268	0.570220675
3269	0.5702118612
3270	0.5702075443
3271	0.5701959125
3272	0.5701894371
3273	0.5701772657
3274	0.5701676126
3275	0.5701531028
3276	0.5701489058
3277	0.5701399122
3278	0.5701309785
3279	0.5701212654
3280	0.5701172482
3281	0.5701028584
3282	0.570089308
3283	0.5700846913
3284	0.5700738989
3285	0.5700713807
3286	0.5700632264
3287	0.5700513548
3288	0.5700488966
3289	0.5700451193
3290	0.5700415818
3291	0.5700336074
3292	0.5700321085
3293	0.570025753
3294	0.5700220956
3295	0.570011603
3296	0.570005967
3297	0.5700007507
3298	0.5699949947
3299	0.5699885193
3300	0.5699769475
3301	0.5699744293
3302	0.5699696927
3303	0.5699535641
3304	0.569946549
3305	0.5699403734
3306	0.5699332984
3307	0.5699298209
3308	0.5699195082
3309	0.569914172
3310	0.5698955252
3311	0.5698852724
3312	0.569880236
3313	0.5698724415
3314	0.569858951
3315	0.5698502572
3316	0.5698460602
3317	0.5698333492
3318	0.569827953
3319	0.5698187195
3320	0.5697998928
3321	0.5697969549
3322	0.5697847236
3323	0.5697790876
3324	0.5697703338
3325	0.5697597812
3326	0.5697543851
3327	0.5697468904
3328	0.5697380766
3329	0.5697302821
3330	0.5697245262
3331	0.5697185904
3332	0.5697164319
3333	0.5697073184
3334	0.5696996438
3335	0.5696910699
3336	0.5696780591
3337	0.5696721233
3338	0.5696656479
3339	0.5696564144
3340	0.5696480803
3341	0.5696363286
3342	0.5696339903
3343	0.5696254163
3344	0.5696143242
3345	0.5696092878
3346	0.5695924996
3347	0.5695870435
3348	0.5695836259
3349	0.5695788893
3350	0.5695709749
3351	0.5695615615
3352	0.5695559855
3353	0.5695486707
3354	0.5695438141
3355	0.5695330817
3356	0.5695247476
3357	0.5695207304
3358	0.5695140152
3359	0.569511497
3360	0.5695005847
3361	0.5694885932
3362	0.569480439
3363	0.5694762419
3364	0.5694713854
3365	0.5694640706
3366	0.569459154
3367	0.5694519591
3368	0.5694453638
3369	0.5694423659
3370	0.5694357106
3371	0.5694274365
3372	0.5694226399
3373	0.5694127469
3374	0.5694024342
3375	0.5693988967
3376	0.5693939802
3377	0.5693884641
3378	0.569384387
3379	0.5693775518
3380	0.5693752134
3381	0.569364541
3382	0.5693552476
3383	0.569346194
3384	0.5693394787
3385	0.5693302453
3386	0.5693194529
3387	0.5693103394
3388	0.5693012258
3389	0.5692948104
3390	0.5692915727
3391	0.5692834784
3392	0.5692779623
3393	0.5692731657
3394	0.5692663305
3395	0.5692567973
3396	0.5692485231
3397	0.5692376108
3398	0.5692322746
3399	0.5692225615
3400	0.5692192039
3401	0.5692047541
3402	0.5691954007
3403	0.5691858075
3404	0.5691777132
3405	0.5691645226
3406	0.5691609851
3407	0.5691546895
3408	0.5691468951
3409	0.5691320256
3410	0.5691254303
3411	0.5691226123
3412	0.5691190148
3413	0.5691120597
3414	0.5691048648
3415	0.5690982095
3416	0.569091854
3417	0.569090415
3418	0.5690829803
3419	0.5690740466
3420	0.569060856
3421	0.5690591772
3422	0.5690477852
3423	0.5690413698
3424	0.569036813
3425	0.5690300378
3426	0.5690239821
3427	0.5690147486
3428	0.569008513
3429	0.5689984401
3430	0.5689797933
3431	0.5689663628
3432	0.5689550908
3433	0.5689486754
3434	0.5689391421
3435	0.5689313476
3436	0.568919476
3437	0.5689118015
3438	0.5689065252
3439	0.5688959727
3440	0.5688908763
3441	0.568884221
3442	0.5688820625
3443	0.5688776856
3444	0.5688683922
3445	0.56885742
3446	0.5688480666
3447	0.5688405119
3448	0.5688273812
3449	0.5688145503
3450	0.5688045374
3451	0.5688027387
3452	0.5687930255
3453	0.5687873296
3454	0.5687803745
3455	0.5687706014
3456	0.5687623872
3457	0.5687593294
3458	0.5687526741
3459	0.5687464985
3460	0.5687408025
3461	0.5687346868
3462	0.5687325284
3463	0.5687264727
3464	0.5687222157
3465	0.568710404
3466	0.5687072263
3467	0.5687024896
3468	0.5686959543
3469	0.568693496
3470	0.5686872604
3471	0.5686662753
3472	0.5686601596
3473	0.5686500268
3474	0.5686470289
3475	0.5686427719
3476	0.5686300009
3477	0.5686282022
3478	0.568621427
3479	0.5686124933
3480	0.5686038594
3481	0.5685986431
3482	0.5685886302
3483	0.5685828143
3484	0.5685794567
3485	0.5685644074
3486	0.5685573324
3487	0.5685499576
3488	0.568545221
3489	0.5685421032
3490	0.5685382659
3491	0.5685312508
3492	0.5685247754
3493	0.568519739
3494	0.5685139831
3495	0.5685106854
3496	0.5685052293
3497	0.5685008524
3498	0.5684948566
3499	0.5684870022
3500	0.5684834647
3501	0.5684775888
3502	0.5684729721
3503	0.5684714732
3504	0.5684628393
3505	0.5684590619
3506	0.5684567236
3507	0.5684435929
3508	0.5684411346
3509	0.5684390961
3510	0.5684257255
3511	0.5684157126
3512	0.5683977254
3513	0.5683912499
3514	0.568386873
3515	0.5683839951
3516	0.568379918
3517	0.5683736824
3518	0.5683697252
3519	0.5683655881
3520	0.5683540163
3521	0.5683514981
3522	0.5683476008
3523	0.5683380076
3524	0.5683335108
3525	0.5683252367
3526	0.5683192409
3527	0.5683151638
3528	0.5683011937
3529	0.5682959774
3530	0.5682919602
3531	0.5682806882
3532	0.5682776903
3533	0.5682713348
3534	0.5682636603
3535	0.5682440541
3536	0.5682410563
3537	0.5682351205
3538	0.5682225294
3539	0.5682135357
3540	0.5682101181
3541	0.5681986663
3542	0.5681947091
3543	0.5681878139
3544	0.5681727046
3545	0.5681605332
3546	0.5681586146
3547	0.5681562763
3548	0.568149621
3549	0.5681462633
3550	0.5681433854
3551	0.5681341519
3552	0.5681277964
3553	0.5681251583
3554	0.5681165244
3555	0.5681138263
3556	0.568105852
3557	0.5681012952
3558	0.568090263
3559	0.5680836677
3560	0.5680811494
3561	0.5680757533
3562	0.5680589052
3563	0.5680529694
3564	0.5680459544
3565	0.5680409779
3566	0.5680395989
3567	0.5680347423
3568	0.5680328836
3569	0.568029526
3570	0.5680239499
3571	0.5680192133
3572	0.5680102196
3573	0.5680000868
3574	0.5679986478
3575	0.5679946906
3576	0.5679891146
3577	0.567984318
3578	0.5679790417
3579	0.5679769432
3580	0.5679723864
3581	0.5679677697
3582	0.5679621337
3583	0.567951821
3584	0.5679416882
3585	0.567932035
3586	0.5679254397
3587	0.5679244803
3588	0.567915127
3589	0.5679103304
3590	0.5679070327
3591	0.5678962403
3592	0.5678922232
3593	0.5678876664
3594	0.5678742959
3595	0.567869919
3596	0.5678690196
3597	0.567865602
3598	0.5678577476
3599	0.5678383213
3600	0.5678335247
3601	0.5678240514
3602	0.5678188351
3603	0.5678086423
3604	0.5678051648
3605	0.5678024067
3606	0.5677948521
3607	0.5677923339
3608	0.5677886765
3609	0.5677804023
3610	0.5677742866
3611	0.5677598968
3612	0.5677534214
3613	0.5677410702
3614	0.5677373528
3615	0.567731477
3616	0.5677260208
3617	0.5677142691
3618	0.5677056352
3619	0.5676934039
3620	0.5676910056
3621	0.5676874681
3622	0.5676787143
3623	0.56767062
3624	0.5676676222
3625	0.5676632452
3626	0.5676521531
3627	0.5676435792
3628	0.5676374635
3629	0.5676204356
3630	0.5676168381
3631	0.5676117417
3632	0.5675955532
3633	0.5675880585
3634	0.5675848807
3635	0.5675772661
3636	0.5675712704
3637	0.5675586193
3638	0.5675397327
3639	0.5675355356
3640	0.567532238
3641	0.567520906
3642	0.5675032785
3643	0.5674986018
3644	0.5674845118
3645	0.5674765974
3646	0.567462987
3647	0.5674548328
3648	0.5674523146
3649	0.5674484173
3650	0.56744464
3651	0.5674339675
3652	0.5674232951
3653	0.5673998517
3654	0.5673804254
3655	0.5673777273
3656	0.5673707123
3657	0.567362738
3658	0.5673617187
3659	0.5673551833
3660	0.5673482882
3661	0.5673425922
3662	0.5673333588
3663	0.5673290418
3664	0.5673244251
3665	0.5673153115
3666	0.5673116541
3667	0.5673011016
3668	0.5672987632
3669	0.5672775982
3670	0.5672753798
3671	0.5672647073
3672	0.5672540949
3673	0.5672374866
3674	0.5672264544
3675	0.5672233366
3676	0.5672159019
3677	0.5672024114
3678	0.5671922786
3679	0.5671842443
3680	0.5671808867
3681	0.5671747111
3682	0.567169075
3683	0.5671628994
3684	0.5671589422
3685	0.5671534861
3686	0.5671477901
3687	0.5671419742
3688	0.5671361583
3689	0.567132441
3690	0.5671285437
3691	0.5671219484
3692	0.5671109162
3693	0.5671066592
3694	0.567101263
3695	0.5670966463
3696	0.567087173
3697	0.5670773999
3698	0.5670748218
3699	0.5670642692
3700	0.5670583934
3701	0.5670474811
3702	0.567039207
3703	0.5670284146
3704	0.5670187015
3705	0.5670059905
3706	0.5669899219
3707	0.5669832066
3708	0.5669776306
3709	0.5669703157
3710	0.5669647397
3711	0.5669532878
3712	0.5669432149
3713	0.5669372791
3714	0.5669335018
3715	0.5669282855
3716	0.5669212105
3717	0.5669098785
3718	0.5669054417
3719	0.5668985465
3720	0.5668884737
3721	0.5668855957
3722	0.5668772616
3723	0.5668703065
3724	0.5668585548
3725	0.5668500409
3726	0.5668445248
3727	0.5668334926
3728	0.5668259979
3729	0.5668165246
3730	0.5668096295
3731	0.5667964388
3732	0.5667864259
3733	0.566779231
3734	0.566772096
3735	0.566760824
3736	0.5667505713
3737	0.5667429567
3738	0.5667398988
3739	0.5667346226
3740	0.5667281471
3741	0.5667225111
3742	0.5667181342
3743	0.5667140571
3744	0.5667070421
3745	0.5667024853
3746	0.5666974489
3747	0.5666952304
3748	0.5666855773
3749	0.5666715472
3750	0.5666568576
3751	0.5666495428
3752	0.5666461252
3753	0.5666400695
3754	0.566633714
3755	0.5666286176
3756	0.5666260394
3757	0.5666151871
3758	0.566605474
3759	0.5665979193
3760	0.5665946217
3761	0.5665883261
3762	0.5665813111
3763	0.566578613
3764	0.5665638634
3765	0.5665527113
3766	0.5665508526
3767	0.5665408997
3768	0.5665356834
3769	0.5665196747
3770	0.5665088824
3771	0.5665048652
3772	0.5665017474
3773	0.5664923341
3774	0.5664834004
3775	0.5664723682
3776	0.5664640941
3777	0.5664593574
3778	0.5664546208
3779	0.5664509634
3780	0.5664464066
3781	0.5664424494
3782	0.5664285992
3783	0.5664235627
3784	0.566419006
3785	0.5664125306
3786	0.5664061751
3787	0.5663970615
3788	0.5663860293
3789	0.5663757166
3790	0.5663724189
3791	0.5663669029
3792	0.5663577893
3793	0.5663507743
3794	0.56634262
3795	0.5663330268
3796	0.5663292495
3797	0.5663263116
3798	0.5663207355
3799	0.5663147997
3800	0.5663109624
3801	0.5663083843
3802	0.566307365
3803	0.5663041273
3804	0.5662967525
3805	0.5662902771
3806	0.5662774462
3807	0.5662704911
3808	0.5662517843
3809	0.5662468678
3810	0.566245129
3811	0.5662339769
3812	0.5662303795
3813	0.5662138312
3814	0.5662096342
3815	0.5661977626
3816	0.5661920067
3817	0.5661870901
3818	0.5661822336
3819	0.5661803149
3820	0.5661768374
3821	0.5661641264
3822	0.5661609486
3823	0.566154833
3824	0.5661452997
3825	0.5661320491
3826	0.5661276722
3827	0.5661211968
3828	0.5661141218
3829	0.5661035692
3830	0.5660972737
3831	0.5660943957
3832	0.5660836633
3833	0.5660704127
3834	0.5660630379
3835	0.5660563827
3836	0.5660445111
3837	0.5660408536
3838	0.5660373761
3839	0.5660310806
3840	0.5660270634
3841	0.5660175302
3842	0.5660146522
3843	0.5660087763
3844	0.5659956456
3845	0.5659901295
3846	0.5659816156
3847	0.5659743607
3848	0.5659660866
3849	0.5659570929
3850	0.565952776
3851	0.5659482192
3852	0.5659383862
3853	0.5659257951
3854	0.5659218978
3855	0.5659135637
3856	0.5658907799
3857	0.5658894608
3858	0.565883585
3859	0.5658756706
3860	0.5658701545
3861	0.5658560644
3862	0.5658458117
3863	0.5658347795
3864	0.5658221884
3865	0.5658110363
3866	0.5658006037
3867	0.5657938885
3868	0.5657868734
3869	0.5657839955
3870	0.5657757213
3871	0.5657738027
3872	0.565767687
3873	0.5657579139
3874	0.56574928
3875	0.5657410658
3876	0.5657349502
3877	0.5657178023
3878	0.5657117466
3879	0.565699815
3880	0.5656910013
3881	0.5656874038
3882	0.5656805687
3883	0.5656761918
3884	0.5656680975
3885	0.56566456
3886	0.5656596435
3887	0.565656046
3888	0.5656458532
3889	0.5656378789
3890	0.5656309838
3891	0.5656168937
3892	0.5656098787
3893	0.5656085596
3894	0.5656030435
3895	0.5655911719
3896	0.5655763624
3897	0.565569887
3898	0.5655658099
3899	0.5655588548
3900	0.5655315741
3901	0.5655286962
3902	0.5655234199
3903	0.5655145462
3904	0.565506392
3905	0.5655009358
3906	0.5654918223
3907	0.5654853469
3908	0.5654719164
3909	0.5654571068
3910	0.5654493723
3911	0.5654454751
3912	0.5654429569
3913	0.5654346827
3914	0.565425809
3915	0.5654165755
3916	0.5654106397
3917	0.5654021258
3918	0.5653963099
3919	0.5653906739
3920	0.5653885754
3921	0.5653816802
3922	0.565373466
3923	0.5653612947
3924	0.5653490633
3925	0.5653403095
3926	0.5653370718
3927	0.5653292773
3928	0.5653268191
3929	0.5653138083
3930	0.5653088918
3931	0.5652983392
3932	0.5652931229
3933	0.5652904848
3934	0.5652818509
3935	0.5652741164
3936	0.5652711185
3937	0.5652651827
3938	0.5652559492
3939	0.5652517522
3940	0.5652428185
3941	0.5652359234
3942	0.5652205743
3943	0.565218116
3944	0.5652036662
3945	0.5651959317
3946	0.5651839402
3947	0.5651721286
3948	0.5651646339
3949	0.5651617559
3950	0.5651547409
3951	0.565146107
3952	0.5651434089
3953	0.565137593
3954	0.5651282396
3955	0.5651229034
3956	0.5651140297
3957	0.5651091132
3958	0.5651058755
3959	0.5650950231
3960	0.5650889674
3961	0.565083871
3962	0.5650743977
3963	0.5650661836
3964	0.5650540122
3965	0.5650473569
3966	0.5650370442
3967	0.5650284103
3968	0.5650170184
3969	0.5650124616
3970	0.5650046671
3971	0.5649992709
3972	0.5649904572
3973	0.5649788254
3974	0.564975108
3975	0.5649714506
3976	0.5649646154
3977	0.564962397
3978	0.5649530436
3979	0.5649484869
3980	0.5649340371
3981	0.5649260028
3982	0.5649194674
3983	0.5649156901
3984	0.5649082553
3985	0.5648994416
3986	0.5648953045
3987	0.5648902681
3988	0.5648852316
3989	0.564883313
3990	0.5648774372
3991	0.5648757583
3992	0.5648711416
3993	0.5648640666
3994	0.5648577711
3995	0.5648460194
3996	0.5648435012
3997	0.5648364262
3998	0.5648344476
3999	0.5648264133
4000	0.5648240749
4001	0.5648161006
4002	0.5648144817
4003	0.5648062675
4004	0.5648012311
4005	0.5647950555
4006	0.564790019
4007	0.5647854623
4008	0.564775929
4009	0.5647690339
4010	0.5647578218
4011	0.5647457104
4012	0.5647312606
4013	0.5647285625
4014	0.5647184897
4015	0.5647076373
4016	0.5647021812
4017	0.5646944467
4018	0.5646924081
4019	0.5646887507
4020	0.5646844937
4021	0.5646768192
4022	0.5646692645
4023	0.5646567933
4024	0.564641744
4025	0.5646356883
4026	0.5646269944
4027	0.5646137438
4028	0.5646089472
4029	0.5645962362
4030	0.5645906601
4031	0.5645854438
4032	0.5645820862
4033	0.564573932
4034	0.5645678763
4035	0.5645623602
4036	0.5645537263
4037	0.5645446727
4038	0.5645437134
4039	0.5645364585
4040	0.5645261458
4041	0.5645177518
4042	0.5645071393
4043	0.5645042613
4044	0.5644956274
4045	0.5644856145
4046	0.564482017
4047	0.5644718842
4048	0.5644684067
4049	0.5644620512
4050	0.5644553359
4051	0.5644499398
4052	0.5644474215
4053	0.5644430446
4054	0.5644344107
4055	0.5644256569
4056	0.5644174428
4057	0.5644083892
4058	0.5644047917
4059	0.564395918
4060	0.5643839864
4061	0.564376072
4062	0.564373254
4063	0.5643606629
4064	0.5643560462
4065	0.56435065
4066	0.5643426157
4067	0.5643319433
4068	0.564318153
4069	0.5643106583
4070	0.5643044827
4071	0.5643005255
4072	0.5642938103
4073	0.5642751035
4074	0.5642669493
4075	0.5642634118
4076	0.5642536387
4077	0.5642459042
4078	0.56423763
4079	0.5642322938
4080	0.5642242595
4081	0.5642147862
4082	0.5642113686
4083	0.5642042936
4084	0.5641888246
4085	0.5641791115
4086	0.564174135
4087	0.5641705375
4088	0.5641640621
4089	0.5641586659
4090	0.5641548886
4091	0.564140259
4092	0.5641327043
4093	0.5641295865
4094	0.564120413
4095	0.5641108798
4096	0.5641024257
4097	0.5640874963
4098	0.5640828796
4099	0.5640747853
4100	0.5640677103
4101	0.5640606353
4102	0.5640576974
4103	0.5640519415
4104	0.5640434275
4105	0.5640373718
4106	0.5640252604
4107	0.5640152474
4108	0.5640090119
4109	0.5640036157
4110	0.5639943822
4111	0.5639872473
4112	0.5639780738
4113	0.5639754356
4114	0.5639714185
4115	0.5639630844
4116	0.5639582878
4117	0.5639549301
4118	0.5639500736
4119	0.5639485746
4120	0.5639420992
4121	0.5639379622
4122	0.5639332855
4123	0.5639217137
4124	0.5639178164
4125	0.5639148185
4126	0.5639086429
4127	0.5639078635
4128	0.5638982702
4129	0.5638934137
4130	0.5638896364
4131	0.5638818419
4132	0.563877465
4133	0.5638700902
4134	0.5638657733
4135	0.563861876
4136	0.5638512036
4137	0.5638456275
4138	0.5638407709
4139	0.5638302184
4140	0.5638218843
4141	0.5638130106
4142	0.5638070148
4143	0.5637944238
4144	0.5637879483
4145	0.5637794344
4146	0.5637738583
4147	0.5637649246
4148	0.563754552
4149	0.5637492757
4150	0.56374328
4151	0.5637293698
4152	0.5637194768
4153	0.5637171984
4154	0.5637032283
4155	0.5636998707
4156	0.5636903974
4157	0.5636847614
4158	0.5636686928
4159	0.5636638362
4160	0.5636601188
4161	0.5636531637
4162	0.5636491466
4163	0.5636451894
4164	0.563637275
4165	0.5636331379
4166	0.5636250436
4167	0.5636182085
4168	0.563604838
4169	0.5635930263
4170	0.5635861912
4171	0.5635805551
4172	0.5635724609
4173	0.5635691632
4174	0.5635643066
4175	0.5635501567
4176	0.5635444007
4177	0.5635403236
4178	0.5635267133
4179	0.563514302
4180	0.563511544
4181	0.5635059679
4182	0.5634975739
4183	0.5634880406
4184	0.5634821648
4185	0.5634755095
4186	0.5634621989
4187	0.5634577621
4188	0.5634558434
4189	0.5634532652
4190	0.5634458305
4191	0.5634418733
4192	0.5634382759
4193	0.5634297019
4194	0.563416871
4195	0.5634165113
4196	0.5634082971
4197	0.5634038003
4198	0.5633923484
4199	0.5633858729
4200	0.5633819157
4201	0.5633740613
4202	0.5633662668
4203	0.5633638086
4204	0.5633612304
4205	0.5633531961
4206	0.5633461211
4207	0.5633347891
4208	0.563326455
4209	0.5633230974
4210	0.5633177612
4211	0.5633100266
4212	0.563308108
4213	0.5632941978
4214	0.5632879023
4215	0.5632693754
4216	0.5632642191
4217	0.5632576237
4218	0.5632560049
4219	0.5632522875
4220	0.5632464117
4221	0.5632429941
4222	0.5632309426
4223	0.5632214094
4224	0.563219131
4225	0.5632094178
4226	0.5632027626
4227	0.5631983857
4228	0.5631923299
4229	0.563186634
4230	0.5631769808
4231	0.5631733834
4232	0.5631655889
4233	0.5631516787
4234	0.5631419056
4235	0.5631374688
4236	0.563130034
4237	0.563120261
4238	0.5631183423
4239	0.5631100082
4240	0.5630987961
4241	0.5630929203
4242	0.5630818282
4243	0.5630787104
4244	0.5630683977
4245	0.5630589244
4246	0.5630532884
4247	0.5630505903
4248	0.5630447744
4249	0.5630388985
4250	0.5630327829
4251	0.5630208513
4252	0.5630140761
4253	0.5630074208
4254	0.5629966285
4255	0.5629952494
4256	0.562993091
4257	0.562987335
4258	0.5629809795
4259	0.5629766026
4260	0.5629697675
4261	0.5629652707
4262	0.5629541785
4263	0.5629446453
4264	0.5629360114
4265	0.5629291762
4266	0.5629060326
4267	0.5629035144
4268	0.5628963794
4269	0.5628869661
4270	0.5628795913
4271	0.5628705377
4272	0.5628620237
4273	0.5628463149
4274	0.5628424176
4275	0.5628374411
4276	0.5628304861
4277	0.5628265289
4278	0.5628229914
4279	0.5628005073
4280	0.5627898948
4281	0.5627785628
4282	0.5627719675
4283	0.5627573978
4284	0.5627433677
4285	0.5627399502
4286	0.5627336546
4287	0.5627228023
4288	0.5627156074
4289	0.5627127894
4290	0.5627109907
4291	0.562706194
4292	0.5627004381
4293	0.5626931233
4294	0.5626831703
4295	0.5626771746
4296	0.562675136
4297	0.5626677013
4298	0.5626626049
4299	0.5626560096
4300	0.5626499539
4301	0.5626481551
4302	0.5626443778
4303	0.5626296282
4304	0.5626209944
4305	0.5626160778
4306	0.5626093626
4307	0.5626000692
4308	0.5625978507
4309	0.5625870584
4310	0.5625832811
4311	0.5625786044
4312	0.5625728484
4313	0.5625673923
4314	0.5625602573
4315	0.5625567798
4316	0.5625506042
4317	0.5625342358
4318	0.5625321373
4319	0.5625266811
4320	0.5625212849
4321	0.5625170879
4322	0.5625104926
4323	0.5625057559
4324	0.562497242
4325	0.5624859699
4326	0.5624742782
4327	0.5624582096
4328	0.5624541924
4329	0.5624431003
4330	0.5624402223
4331	0.5624346463
4332	0.562425173
4333	0.5624192971
4334	0.5624104234
4335	0.5624055668
4336	0.5623999308
4337	0.5623947145
4338	0.562388359
4339	0.5623823633
4340	0.5623707315
